cauldron_001,cauldron_002,cauldron_003,cauldron_004,cauldron_005,cauldron_006,cauldron_007,cauldron_008,cauldron_009,cauldron_010,cauldron_011,cauldron_012,time
548.25,485.2,465.17,269.99,356.55,257.63,542.91,93.45,722.25,319.62,304.47,165.32,1762099920.0
548.56,485.15,465.07,270.01,356.55,257.61,542.98,93.11,722.61,319.66,304.46,165.41,1762099980.0
548.89,485.36,465.04,270.2,356.49,257.58,543.09,92.77,722.77,319.69,304.47,165.42,1762100040.0
548.86,485.19,465.33,270.28,356.53,257.7,543.16,92.43,722.97,319.67,304.48,165.53,1762100100.0
548.7,485.22,465.64,270.32,356.53,257.77,543.04,92.09,723.01,319.87,304.7,165.53,1762100160.0
548.92,485.5,465.71,270.52,356.66,257.72,543.04,91.75,722.96,319.94,304.71,165.58,1762100220.0
548.94,485.57,465.74,270.5,356.56,257.67,543.19,91.41,723.16,320.13,304.7,165.62,1762100280.0
548.76,485.81,465.7,270.68,356.58,257.79,543.03,91.07,723.7,320.07,304.74,165.71,1762100340.0
548.64,485.98,465.66,270.67,356.54,257.87,543.4,90.73,723.89,320.03,304.98,165.77,1762100400.0
548.78,486.28,465.52,270.78,356.59,257.81,543.24,90.39,723.97,320.22,305.0,165.89,1762100460.0
549.0,486.36,465.49,270.76,356.72,257.83,543.23,90.05,724.0,320.15,305.16,165.98,1762100520.0
549.06,486.41,465.57,270.81,356.96,257.82,543.3,89.71,724.06,320.18,305.11,166.07,1762100580.0
549.0,486.51,465.73,270.81,357.17,257.97,543.54,89.37,724.23,320.17,305.33,166.11,1762100640.0
549.15,486.38,466.02,270.79,357.19,258.13,543.79,89.03,724.42,320.26,305.46,166.19,1762100700.0
549.43,486.25,466.3,270.96,357.2,258.29,543.72,88.69,724.34,320.25,305.47,166.2,1762100760.0
549.33,486.53,466.25,271.13,357.32,258.43,543.71,88.35,724.29,320.21,305.51,166.31,1762100820.0
549.6,486.58,466.37,271.25,356.86,258.44,543.84,88.01,724.35,320.39,305.46,166.45,1762100880.0
549.9,486.7,466.45,271.19,356.4,258.55,544.03,87.67,724.51,320.37,305.64,166.5,1762100940.0
549.97,486.79,466.31,271.33,355.94,258.65,543.98,87.33,724.6,320.54,305.59,166.49,1762101000.0
550.2,487.02,466.58,271.44,355.48,258.8,543.82,86.99,724.99,320.73,305.6,166.51,1762101060.0
550.31,487.22,466.54,271.61,355.02,258.85,543.75,86.65,724.99,320.75,305.79,166.56,1762101120.0
550.42,487.08,466.54,271.71,354.56,258.93,544.04,86.31,725.3,320.96,305.89,166.66,1762101180.0
550.25,486.96,466.41,271.82,354.1,258.86,544.3,85.97,725.58,320.94,305.89,166.72,1762101240.0
550.27,487.09,466.37,272.02,353.64,258.86,544.4,85.63,725.5,321.06,305.95,166.81,1762101300.0
550.36,487.36,466.33,272.11,353.18,258.84,544.47,85.29,725.41,321.13,306.09,166.83,1762101360.0
550.35,487.31,466.46,272.15,352.72,259.02,544.7,84.95,725.49,321.26,306.11,166.95,1762101420.0
550.69,487.31,466.45,272.21,352.26,259.13,545.04,84.61,726.0,321.34,306.13,167.04,1762101480.0
550.63,487.24,466.5,272.15,351.8,259.15,545.1,84.27,725.99,321.48,306.12,167.03,1762101540.0
550.59,487.27,466.64,272.23,351.34,259.28,544.94,83.93,726.17,321.68,306.31,167.12,1762101600.0
550.59,487.54,466.87,272.24,350.88,259.33,545.08,83.59,726.62,321.65,306.42,167.17,1762101660.0
550.41,487.64,467.0,272.2,350.42,259.46,545.34,83.25,726.94,321.76,306.58,167.23,1762101720.0
550.49,487.62,467.19,272.34,349.96,259.44,545.45,82.91,726.81,321.96,306.54,167.33,1762101780.0
550.47,487.85,467.39,272.34,349.5,259.49,545.5,82.57,727.09,322.09,306.68,167.42,1762101840.0
550.34,488.12,467.64,272.46,349.04,259.57,545.73,82.23,727.21,322.02,306.85,167.5,1762101900.0
550.61,488.13,467.65,272.5,348.58,259.5,545.58,81.89,727.52,322.08,306.86,167.48,1762101960.0
550.71,488.21,467.62,272.44,348.12,259.59,545.87,81.55,727.78,322.25,306.85,167.61,1762102020.0
550.94,488.48,467.83,272.6,347.66,259.52,545.75,81.21,728.19,322.45,306.97,167.61,1762102080.0
551.28,488.64,467.83,272.79,347.2,259.45,545.63,80.87,728.32,322.5,307.12,167.75,1762102140.0
551.14,488.53,467.9,272.87,346.74,259.5,545.91,80.53,728.65,322.73,307.13,167.88,1762102200.0
551.09,488.57,468.05,272.89,346.28,259.44,546.1,80.19,728.64,322.79,307.15,167.89,1762102260.0
551.42,488.52,468.37,272.84,345.82,259.46,546.14,79.85,729.15,322.93,307.26,167.93,1762102320.0
551.71,488.6,468.42,272.91,345.36,259.64,546.42,79.51,729.28,322.97,307.23,167.93,1762102380.0
551.76,488.6,468.53,273.04,344.9,259.72,546.59,79.17,729.79,323.05,307.29,168.06,1762102440.0
552.03,488.51,468.61,273.03,344.44,259.72,546.91,78.83,729.92,323.2,307.46,168.07,1762102500.0
552.12,488.6,468.83,273.01,343.98,259.88,546.92,78.49,730.35,323.23,307.65,168.17,1762102560.0
552.06,488.46,468.72,273.09,343.52,259.97,546.83,78.15,730.8,323.21,307.64,168.25,1762102620.0
552.08,488.5,468.9,273.1,343.06,260.12,547.07,77.81,731.12,323.17,307.6,168.38,1762102680.0
552.27,488.68,469.05,273.16,342.6,260.14,547.38,77.47,731.55,323.38,307.68,168.52,1762102740.0
552.52,488.59,469.16,273.18,342.14,260.07,547.26,77.13,731.87,323.49,307.82,168.53,1762102800.0
552.74,488.9,469.27,273.33,341.68,260.04,547.28,76.79,732.01,323.5,308.03,168.66,1762102860.0
552.58,488.84,469.54,273.46,341.22,259.97,547.35,76.45,732.19,323.54,308.01,168.67,1762102920.0
552.9,488.71,469.46,273.43,340.76,259.91,547.29,76.11,732.2,323.5,308.06,168.7,1762102980.0
553.2,488.63,469.66,273.52,340.3,259.84,547.36,75.77,732.45,323.62,308.2,168.8,1762103040.0
553.37,488.59,469.57,273.49,339.84,260.01,547.64,75.43,732.98,323.78,308.2,168.78,1762103100.0
553.32,488.65,469.67,273.45,339.38,260.14,547.82,75.09,733.48,323.69,308.35,168.77,1762103160.0
553.56,488.62,469.82,273.52,338.92,260.18,547.66,74.75,733.97,323.91,308.58,168.89,1762103220.0
553.54,488.52,469.79,273.57,338.46,260.19,547.53,74.41,734.43,323.85,308.58,169.0,1762103280.0
553.72,488.58,469.78,273.68,338.0,260.27,547.63,74.07,734.59,323.93,308.76,169.09,1762103340.0
554.0,488.81,469.95,273.74,337.54,260.42,547.92,73.73,734.45,323.95,308.87,169.07,1762103400.0
553.81,488.68,469.95,273.8,337.08,260.49,548.26,73.39,734.63,324.14,309.03,169.13,1762103460.0
553.89,488.74,469.98,273.77,336.62,260.47,548.47,73.05,734.9,324.29,309.23,169.28,1762103520.0
554.23,488.69,470.18,273.81,336.16,260.49,548.68,72.71,734.84,324.35,309.42,169.41,1762103580.0
554.16,488.74,470.26,273.76,335.7,260.49,548.63,72.37,734.88,324.4,309.58,169.45,1762103640.0
554.21,488.81,470.31,273.75,335.24,260.42,548.92,72.03,734.81,324.57,309.82,169.45,1762103700.0
554.44,488.93,470.25,273.87,334.78,260.51,549.17,71.69,735.35,324.78,309.79,169.51,1762103760.0
554.47,489.22,470.24,273.91,334.32,260.69,549.04,71.35,735.61,324.74,309.8,169.51,1762103820.0
554.6,489.21,470.11,274.09,333.86,260.77,548.94,71.01,735.63,324.74,309.88,169.5,1762103880.0
554.7,489.21,470.35,274.26,333.4,260.72,548.92,70.67,735.57,324.82,309.94,169.59,1762103940.0
554.98,489.27,470.27,274.36,332.94,260.65,549.14,70.33,735.95,324.98,309.91,169.73,1762104000.0
555.21,489.23,470.5,274.34,332.48,260.63,549.24,69.99,735.92,325.04,310.05,169.83,1762104060.0
555.37,489.43,470.71,274.29,332.02,260.59,549.52,69.65,736.1,325.25,310.07,169.94,1762104120.0
555.55,489.67,470.68,274.43,331.56,260.6,549.78,69.31,736.08,325.43,310.14,169.95,1762104180.0
555.45,489.68,470.68,274.56,331.1,260.6,549.78,68.97,736.41,325.57,310.2,170.02,1762104240.0
555.39,489.9,470.99,274.72,330.64,260.63,549.95,68.63,736.69,325.59,310.34,170.02,1762104300.0
555.75,489.91,470.88,274.87,330.18,260.76,549.97,68.29,737.03,325.57,310.54,170.08,1762104360.0
556.1,490.05,471.08,275.04,329.72,260.95,549.89,67.95,737.44,325.5,310.69,170.13,1762104420.0
556.18,489.93,471.31,275.15,329.26,260.96,550.13,67.61,737.96,325.41,310.78,170.24,1762104480.0
556.34,490.12,471.37,275.24,328.8,261.01,550.07,67.27,738.36,325.61,310.9,170.26,1762104540.0
556.29,490.4,471.68,275.24,328.34,261.1,549.91,66.93,738.5,325.68,310.99,170.38,1762104600.0
556.47,490.27,471.62,275.35,327.88,261.14,550.23,66.59,738.63,325.69,311.04,170.43,1762104660.0
556.65,490.13,471.92,275.34,327.42,261.15,550.28,66.25,738.47,325.89,311.12,170.47,1762104720.0
556.66,490.17,471.79,275.52,326.96,261.08,550.25,65.91,738.85,325.97,311.08,170.49,1762104780.0
556.76,490.27,471.68,275.59,326.5,261.17,550.12,66.01,738.83,326.19,311.16,170.6,1762104840.0
556.84,490.19,471.67,275.69,326.04,261.16,550.4,66.12,739.29,326.25,311.24,170.74,1762104900.0
557.13,490.44,471.79,275.86,325.58,261.2,550.37,66.22,739.38,326.23,311.33,170.73,1762104960.0
557.13,490.51,472.05,275.85,325.12,261.22,550.7,66.28,739.37,326.17,311.55,170.88,1762105020.0
557.45,490.77,472.28,275.98,324.66,261.27,550.92,66.39,739.35,326.32,311.55,171.02,1762105080.0
557.33,490.7,472.28,275.92,324.2,261.23,551.1,66.48,739.32,326.48,311.79,171.04,1762105140.0
557.39,490.54,472.26,275.93,323.74,261.4,550.93,66.54,739.39,326.63,311.91,171.14,1762105200.0
557.71,490.8,472.4,275.9,323.28,261.37,551.24,66.61,739.63,326.59,311.93,171.18,1762105260.0
557.52,490.85,472.39,275.9,322.82,261.54,551.53,66.69,739.53,326.54,312.17,171.22,1762105320.0
557.85,490.93,472.34,275.85,322.36,261.71,551.49,66.76,739.79,326.65,312.41,171.34,1762105380.0
558.03,491.0,472.49,275.79,321.9,261.83,551.51,66.85,739.64,326.61,312.63,171.44,1762105440.0
558.31,490.84,472.51,275.85,321.44,261.86,551.74,66.96,740.0,326.56,312.57,171.44,1762105500.0
558.29,490.69,472.73,276.0,320.98,261.99,552.01,67.01,739.95,326.66,312.56,171.53,1762105560.0
558.49,490.6,472.9,276.04,320.52,262.14,552.2,67.09,739.94,326.6,312.55,171.59,1762105620.0
558.37,490.76,473.14,276.16,320.06,262.18,552.22,67.19,739.92,326.6,312.53,171.58,1762105680.0
558.4,490.77,473.05,276.35,319.6,262.2,552.11,67.27,740.19,326.52,312.57,171.61,1762105740.0
558.31,490.77,473.08,276.52,319.14,262.18,552.35,67.32,740.25,326.6,312.66,171.75,1762105800.0
558.66,491.0,473.38,276.6,318.68,262.34,552.43,67.39,740.35,326.82,312.78,171.86,1762105860.0
559.0,490.92,473.41,276.57,318.22,262.51,552.77,67.45,740.48,326.76,312.93,171.98,1762105920.0
559.26,491.17,473.61,276.58,317.76,262.56,552.92,67.56,740.91,326.93,312.95,171.97,1762105980.0
559.37,491.16,473.58,276.54,317.3,262.74,552.96,67.66,741.18,326.9,312.9,172.1,1762106040.0
559.33,491.24,473.75,276.61,316.84,262.91,552.89,67.75,741.41,326.93,313.12,172.13,1762106100.0
559.63,491.16,473.64,276.57,316.38,262.91,552.85,67.82,741.23,326.93,313.27,172.21,1762106160.0
559.76,491.26,473.65,276.78,315.92,263.01,552.91,67.9,741.44,327.0,313.48,172.36,1762106220.0
559.98,491.45,473.67,276.74,315.46,263.02,552.92,67.97,741.76,326.96,313.49,172.39,1762106280.0
560.0,491.47,473.98,276.71,315.0,263.12,553.11,68.06,742.24,326.94,313.59,172.49,1762106340.0
560.28,491.35,473.94,276.74,314.54,263.25,553.04,68.16,742.15,327.0,313.7,172.6,1762106400.0
560.4,491.26,473.98,276.68,314.08,263.21,553.13,68.21,742.26,327.07,313.89,172.72,1762106460.0
560.74,491.47,474.0,276.83,313.62,263.34,553.3,68.25,742.56,327.25,313.97,172.82,1762106520.0
560.78,491.74,474.25,276.97,313.16,263.39,553.35,67.91,742.9,327.26,314.07,172.97,1762106580.0
560.91,491.76,474.48,277.07,312.7,263.37,553.22,67.57,743.35,327.3,314.26,172.96,1762106640.0
560.98,492.04,474.47,277.12,312.24,263.44,553.11,67.23,743.73,327.21,314.46,173.02,1762106700.0
560.91,492.01,474.69,277.32,311.78,263.42,553.46,66.89,743.7,327.38,314.54,173.17,1762106760.0
560.92,491.94,474.72,277.5,311.32,263.4,553.47,66.55,743.99,327.57,314.48,173.24,1762106820.0
561.09,492.08,474.98,277.58,310.86,263.36,553.43,66.21,744.44,327.48,314.7,173.27,1762106880.0
561.34,492.15,475.23,277.76,310.4,263.31,553.56,65.87,744.33,327.49,314.63,173.27,1762106940.0
561.66,492.2,475.28,277.83,309.94,263.25,553.48,65.53,744.69,327.6,314.76,173.35,1762107000.0
561.76,492.36,475.33,278.03,309.48,263.42,553.75,65.19,744.72,327.6,314.89,173.43,1762107060.0
561.7,492.51,475.37,278.04,309.02,263.36,553.62,64.85,745.03,327.74,315.07,173.44,1762107120.0
561.92,492.62,475.61,278.14,308.56,263.34,553.46,64.51,745.37,327.7,315.28,173.56,1762107180.0
562.08,492.84,475.64,278.13,308.1,263.39,553.79,64.17,745.49,327.62,315.41,173.55,1762107240.0
562.42,492.9,475.74,278.33,307.64,263.54,553.64,63.83,745.7,327.74,315.65,173.64,1762107300.0
562.36,492.78,476.02,278.26,307.18,263.72,553.61,63.49,746.0,327.67,315.59,173.76,1762107360.0
562.28,492.69,475.95,278.25,306.72,263.7,553.61,63.15,745.84,327.9,315.77,173.8,1762107420.0
562.52,492.86,475.81,278.26,306.26,263.67,553.65,62.81,745.66,328.1,315.99,173.79,1762107480.0
562.44,492.81,475.76,278.35,305.8,263.74,553.7,62.47,746.08,328.09,316.02,173.81,1762107540.0
562.77,492.86,475.83,278.42,305.34,263.75,553.99,62.13,746.05,328.22,316.02,173.84,1762107600.0
562.95,492.82,475.98,278.45,304.88,263.86,553.89,61.79,746.42,328.16,316.16,173.86,1762107660.0
563.08,493.01,476.14,278.43,304.42,263.97,553.97,61.45,746.83,328.37,316.19,173.95,1762107720.0
563.33,492.83,476.46,278.64,303.96,264.03,554.32,61.11,747.05,328.61,316.3,173.96,1762107780.0
563.65,493.01,476.52,278.58,303.5,264.0,554.44,60.77,747.09,328.63,316.42,174.03,1762107840.0
563.64,493.2,476.76,278.69,303.04,264.06,554.38,60.43,747.1,328.61,316.58,174.11,1762107900.0
563.64,493.08,476.68,278.78,302.58,264.16,554.44,60.09,747.35,328.77,316.59,174.2,1762107960.0
563.96,493.18,476.64,278.9,302.12,264.1,554.36,59.75,747.17,328.86,316.64,174.19,1762108020.0
564.11,493.3,476.68,278.95,301.66,264.13,554.56,59.41,747.72,329.02,316.62,174.3,1762108080.0
564.41,493.31,476.64,279.14,301.2,264.15,554.79,59.07,748.08,329.11,316.8,174.28,1762108140.0
564.32,493.45,476.56,279.23,300.74,264.33,554.73,58.73,748.13,329.19,316.86,174.27,1762108200.0
564.34,493.66,476.83,279.32,300.28,264.36,554.68,58.39,748.54,329.41,316.8,174.28,1762108260.0
564.23,493.93,477.03,279.32,299.82,264.41,554.85,58.05,748.76,329.4,316.88,174.27,1762108320.0
564.11,494.18,477.07,279.41,299.36,264.59,555.15,57.71,749.19,329.61,316.9,174.28,1762108380.0
564.13,494.41,477.16,279.4,298.9,264.71,555.44,57.37,749.24,329.7,317.08,174.37,1762108440.0
564.02,494.52,477.35,279.39,298.44,264.74,555.32,57.03,749.47,329.73,317.25,174.38,1762108500.0
564.35,494.77,477.43,279.46,297.98,264.74,555.2,56.69,749.5,329.81,317.48,174.5,1762108560.0
564.35,495.03,477.75,279.41,297.52,264.83,555.56,56.35,749.48,329.76,317.58,174.5,1762108620.0
564.16,494.87,477.73,279.45,297.06,264.87,555.88,56.01,749.66,329.75,317.62,174.48,1762108680.0
564.52,494.94,477.9,279.45,296.6,264.93,555.79,55.67,749.72,329.78,317.83,174.57,1762108740.0
564.39,494.89,478.18,279.51,296.14,265.03,555.8,55.33,749.63,329.85,317.96,174.61,1762108800.0
564.59,494.91,478.24,279.58,295.68,265.07,556.06,54.99,750.04,329.95,318.08,174.58,1762108860.0
564.4,495.21,478.45,279.52,295.22,265.18,556.05,54.65,750.32,329.95,318.16,174.57,1762108920.0
564.58,495.46,478.56,279.55,294.76,265.11,555.96,54.31,750.78,330.09,318.35,174.59,1762108980.0
564.87,495.71,478.77,279.49,294.3,265.1,556.26,53.97,750.85,330.05,318.35,174.64,1762109040.0
564.67,495.58,479.08,279.5,293.84,265.19,556.41,53.63,750.93,330.27,318.34,174.64,1762109100.0
564.56,495.66,479.05,279.51,293.38,265.17,556.78,53.29,751.11,330.32,318.58,174.76,1762109160.0
564.83,495.67,479.12,279.47,292.92,265.26,556.76,52.95,751.2,330.5,318.63,174.83,1762109220.0
565.1,495.56,479.07,279.47,292.46,265.22,557.02,52.61,751.48,330.67,318.61,174.86,1762109280.0
564.95,495.41,479.3,279.43,292.0,265.37,557.13,52.27,751.34,330.9,318.85,174.91,1762109340.0
565.22,495.26,479.18,279.51,291.54,265.47,557.29,51.93,751.86,330.94,318.85,174.95,1762109400.0
565.58,495.47,479.06,279.54,291.08,265.54,557.35,51.59,752.08,331.02,319.04,174.98,1762109460.0
565.55,495.4,479.32,279.52,290.62,265.55,557.17,51.25,751.95,331.18,319.28,175.05,1762109520.0
565.55,495.54,479.24,279.66,290.16,265.59,557.38,50.91,751.95,331.2,319.37,175.06,1762109580.0
565.46,495.83,479.27,279.83,289.7,265.66,557.28,50.57,751.82,331.35,319.54,175.09,1762109640.0
565.29,495.76,479.42,279.83,289.24,265.72,557.17,50.23,752.33,331.46,319.49,175.16,1762109700.0
565.31,495.87,479.72,280.02,288.78,265.77,557.32,49.89,752.86,331.41,319.73,175.27,1762109760.0
565.27,496.03,479.92,280.12,288.32,265.8,557.59,49.55,753.02,331.34,319.81,175.33,1762109820.0
565.11,495.86,479.82,280.3,287.86,265.95,557.65,49.21,753.48,331.26,319.81,175.42,1762109880.0
565.05,495.95,480.0,280.4,287.4,266.01,558.0,48.87,753.67,331.25,319.77,175.44,1762109940.0
565.09,496.15,479.92,280.59,286.94,266.19,557.98,48.53,753.58,331.23,319.94,175.57,1762110000.0
565.09,496.26,479.96,280.77,286.48,266.19,558.31,48.19,754.08,331.31,319.99,175.56,1762110060.0
565.04,496.4,480.07,280.9,286.02,266.33,558.67,47.85,754.45,331.45,320.19,175.61,1762110120.0
565.39,496.55,480.13,280.94,285.56,266.27,558.61,47.51,754.57,331.58,320.21,175.71,1762110180.0
565.21,496.51,480.09,280.98,285.1,266.26,558.66,47.17,754.73,331.6,320.18,175.83,1762110240.0
565.26,496.79,480.12,281.0,284.64,266.33,558.56,46.83,754.77,331.77,320.17,175.81,1762110300.0
565.45,496.95,480.19,281.05,284.18,266.28,558.54,46.49,755.19,331.81,320.39,175.89,1762110360.0
565.59,497.13,480.09,281.09,283.72,266.27,558.82,46.15,755.49,331.9,320.49,176.01,1762110420.0
565.89,497.27,480.22,281.29,283.26,266.44,559.08,45.81,755.49,332.13,320.48,176.15,1762110480.0
565.73,497.37,480.11,281.33,282.8,266.6,559.31,45.47,755.93,332.05,320.5,176.13,1762110540.0
565.83,497.36,480.27,281.43,282.34,266.53,559.15,45.13,755.74,332.12,320.53,176.22,1762110600.0
565.68,497.63,480.3,281.6,281.88,266.46,559.48,44.79,756.03,332.15,320.55,176.34,1762110660.0
565.97,497.45,480.42,281.64,281.42,266.56,559.68,44.45,756.1,332.24,320.55,176.39,1762110720.0
566.3,497.74,480.52,281.61,280.96,266.7,559.67,44.11,756.1,332.38,320.75,176.43,1762110780.0
566.39,497.64,480.59,281.68,280.5,266.84,559.74,43.77,756.51,332.46,320.72,176.42,1762110840.0
566.63,497.58,480.57,281.78,280.04,266.92,559.99,43.43,756.74,332.63,320.74,176.53,1762110900.0
566.6,497.69,480.84,281.73,279.58,266.91,559.98,43.09,757.22,332.57,320.79,176.51,1762110960.0
566.93,497.91,481.07,281.79,279.12,266.86,560.19,42.75,757.19,332.58,320.95,176.66,1762111020.0
567.27,498.16,481.34,281.94,278.66,266.98,560.33,42.41,757.47,332.71,320.9,176.67,1762111080.0
567.55,498.42,481.52,282.11,278.2,266.97,560.41,42.07,757.74,332.9,321.1,176.68,1762111140.0
567.86,498.42,481.67,282.2,277.74,267.06,560.46,41.73,757.92,332.99,321.05,176.79,1762111200.0
568.13,498.67,481.79,282.27,277.28,267.03,560.62,41.39,758.43,332.92,321.06,176.8,1762111260.0
568.08,498.88,481.73,282.29,276.82,267.11,560.56,41.05,758.49,333.13,321.04,176.86,1762111320.0
568.01,499.08,481.72,282.28,276.36,267.28,560.73,40.71,759.0,333.32,321.06,176.9,1762111380.0
568.34,499.09,481.91,282.37,275.9,267.32,561.07,40.37,759.54,333.34,321.19,177.0,1762111440.0
568.15,499.22,482.16,282.45,275.44,267.25,561.23,40.03,759.35,333.5,321.25,177.13,1762111500.0
568.22,499.1,482.19,282.52,274.98,267.21,561.43,39.69,759.43,333.55,321.39,177.12,1762111560.0
568.33,499.32,482.29,282.73,274.52,267.3,561.67,39.35,759.98,333.48,321.5,177.11,1762111620.0
568.61,499.4,482.23,282.67,274.06,267.28,561.52,39.01,760.07,333.39,321.52,177.13,1762111680.0
568.92,499.51,482.39,282.68,274.17,267.33,561.51,38.67,760.14,333.31,321.47,177.28,1762111740.0
568.81,499.57,482.68,282.71,274.35,267.28,561.41,38.33,760.31,333.45,321.59,177.33,1762111800.0
568.8,499.71,482.54,282.65,274.33,267.25,561.5,37.99,760.14,333.68,321.55,177.36,1762111860.0
569.02,499.69,482.58,282.58,274.32,267.37,561.81,37.65,759.96,333.6,321.61,177.46,1762111920.0
568.83,499.64,482.48,282.75,274.35,267.45,562.13,37.31,760.17,333.57,321.54,177.56,1762111980.0
568.71,499.61,482.74,282.82,274.54,267.51,562.07,36.97,760.59,333.79,321.75,177.59,1762112040.0
568.98,499.8,482.63,282.98,274.66,267.44,562.31,36.63,760.49,333.98,321.82,177.61,1762112100.0
569.1,499.65,482.7,283.06,274.78,267.6,562.49,36.29,760.59,334.22,321.99,177.74,1762112160.0
569.1,499.58,482.99,283.16,274.93,267.72,562.35,35.95,760.92,334.33,322.23,177.81,1762112220.0
569.12,499.63,483.0,283.24,275.02,267.81,562.28,35.61,760.83,334.54,322.24,177.85,1762112280.0
569.47,499.5,482.94,283.33,275.03,267.78,562.48,35.27,760.98,334.75,322.29,177.87,1762112340.0
569.49,499.6,482.93,283.43,275.1,267.74,562.62,34.93,760.87,334.79,322.48,177.89,1762112400.0
569.63,499.53,483.08,283.48,275.05,267.78,562.58,34.59,760.69,334.76,322.54,177.93,1762112460.0
569.78,499.35,483.27,283.58,275.14,267.9,562.91,34.25,761.24,334.93,322.51,178.02,1762112520.0
569.77,499.3,483.36,283.63,275.32,267.93,562.89,33.91,761.09,335.0,322.64,178.02,1762112580.0
569.92,499.17,483.68,283.7,275.31,268.08,562.73,33.57,761.02,335.18,322.88,178.02,1762112640.0
570.14,499.31,483.69,283.72,275.31,268.23,562.84,33.23,761.22,335.22,322.82,178.04,1762112700.0
570.02,499.27,484.01,283.83,275.44,268.37,562.69,32.89,761.12,335.43,322.84,178.04,1762112760.0
570.25,499.5,484.0,283.83,275.59,268.52,563.03,32.55,761.23,335.43,323.05,178.17,1762112820.0
570.16,499.37,483.89,283.88,275.67,268.44,562.92,32.21,761.1,335.62,323.04,178.26,1762112880.0
570.07,499.48,483.97,283.98,275.79,268.4,563.09,31.87,761.26,335.55,323.2,178.27,1762112940.0
569.95,499.52,484.15,283.91,275.75,268.52,563.22,31.53,761.62,335.5,323.34,178.33,1762113000.0
569.82,499.42,484.44,284.08,275.93,268.69,563.24,31.19,761.77,335.74,323.48,178.42,1762113060.0
569.84,499.28,484.36,284.16,275.99,268.72,563.37,30.85,761.62,335.87,323.72,178.42,1762113120.0
569.72,499.14,484.61,284.24,276.11,268.8,563.34,30.51,761.43,335.86,323.79,178.49,1762113180.0
570.07,499.11,484.82,284.29,276.28,268.85,563.29,30.17,761.3,336.02,323.76,178.52,1762113240.0
